Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
9/1/2016,0,-23.58,14.6,14.5,-28232.064,3
10/1/2016,6.2,-23.62,14.1,13.9,-28372.896,3
11/1/2016,8.4,-23.62,14.1,13.9,-29013.12,2.9
12/1/2016,0.4,-23.67,10.6,10.7,-29223.936,3.1
13/01/2016,0.2,-23.77,7.5,7.5,-28963.872,3
14/01/2016,9.8,-23.75,4.3,4.1,-26678.592,3
15/01/2016,8.6,-23.72,8,7.8,-28759.104,3.4
16/01/2016,0,-23.8,4.2,4.6,-28937.952,3.2
17/01/2016,0,-23.81,2.2,2.3,-26341.632,3
18/01/2016,0,-23.87,-0.3,-0.2,-26904.096,3
19/01/2016,0,-23.83,-0.7,0.2,-27490.752,2.9
20/01/2016,0,-23.89,-0.2,0.2,-28229.472,2.9
21/01/2016,0.2,-23.9,4.4,5,-28629.504,2.9
22/01/2016,0.2,-24.01,2.1,3.2,-28415.232,2.8
23/01/2016,0.2,-24.05,0.4,0.8,-28496.448,2.8
24/01/2016,0.2,-24.08,0.3,1,-28143.936,2.8
25/01/2016,0,-24.07,1.1,1.3,-28432.512,2.8
26/01/2016,0,-24.02,7.6,7.2,-28365.12,2.8
27/01/2016,0,-23.98,9.2,8.9,-28362.528,2.8
28/01/2016,0,-23.98,11.2,10.5,-28213.056,2.8
29/01/2016,0,-24.01,9.7,9.3,-27943.488,2.8
30/01/2016,0,-23.99,9.5,9.5,-28785.024,2.8
31/01/2016,0,-23.9,12,12,-27200.448,2.8
1/2/2016,0,-23.91,12.8,12.5,-27733.536,2.8
2/2/2016,0,-24,11.1,10.6,-28026.432,2.8
3/2/2016,0.2,-24.01,12.4,12.2,-27475.2,2.8
4/2/2016,0.2,-24.1,7.1,6.9,-27360.288,2.7
5/2/2016,0,-24.19,4.4,4.3,-28138.752,2.7
6/2/2016,0,-24.26,5.5,5.1,-28465.344,2.7
7/2/2016,0,-24.15,9.7,9.3,-27768.096,2.7
8/2/2016,0.2,-24.14,11.6,11.3,-27137.376,2.7
9/2/2016,1,-24.1,12.3,12.1,-26428.032,2.7
10/2/2016,7.6,-24.1,8.8,8.7,-28556.928,3
11/2/2016,1.8,-24.17,7.8,7.5,-26912.736,3
12/2/2016,3,-24.06,10,9.6,-24909.12,2.9
13/02/2016,1.2,-24.02,11.5,11.5,-25704,3.3
14/02/2016,12.6,-24.04,12.5,12.5,-25125.12,3.4
15/02/2016,17.4,-24.16,10.9,10.6,-26134.272,3.5
16/02/2016,1.6,-24.27,9.5,10.4,-25636.608,3.5
17/02/2016,1.2,-24.23,10.4,10.2,-25413.696,3.3
18/02/2016,0,-24.15,9.5,9.6,-22010.4,3.2
19/02/2016,0,-24.22,9.2,9.2,-25583.904,3.1
20/02/2016,3.4,-24.26,8.1,7.8,-24604.992,3
21/02/2016,0,-24.2,7.4,6.3,-22699.872,3
22/02/2016,1,-24.13,9.7,9.7,-22952.16,3
23/02/2016,4.6,-24.03,12.3,11.7,-21223.296,3
24/02/2016,0,-24.07,12.4,12.2,-23315.04,3
25/02/2016,7.8,-24.07,11.5,11,-22641.12,3
26/02/2016,0.8,-24.08,9,8.7,-23505.984,3.2
27/02/2016,4.6,-24.07,9.3,8.8,-22676.544,3.2
28/02/2016,19.4,-24.03,11.8,11.5,-22286.016,3.2
29/02/2016,14.2,-24.04,9.7,9.3,-23137.92,3.5
1/3/2016,0.4,-24.14,7.5,7.8,-23304.672,3.4
2/3/2016,0,-24.15,9.1,8.9,-24348.384,3.2
3/3/2016,2.4,-24.07,7.5,7.3,-23292.576,3.1
4/3/2016,0,-24.11,7.4,7.2,-23526.72,3.1
5/3/2016,6.2,-24.13,9,8.5,-24284.448,3
6/3/2016,4.2,-24.11,8.4,7.6,-22781.088,3.1
7/3/2016,6.2,-24.08,7,6.8,-22749.12,3.2
8/3/2016,10,-24.14,6,5.7,-23215.68,3.2
9/3/2016,3.6,-24.11,7.4,7,-23432.544,3.3
10/3/2016,0,-24.12,9.2,8.9,-22943.52,3.2
11/3/2016,0.2,-24.18,10.9,9.9,-23945.76,3.2
12/3/2016,0,-24.21,10.6,10.4,-25110.432,3.2
13/03/2016,0,-24.19,10,10,-22889.952,3.1
14/03/2016,0,-24.2,10.1,9.9,-23960.448,3.1
15/03/2016,0,-24.18,9.5,8.8,-24645.6,3
16/03/2016,0.4,-24.19,9.6,9.9,-23983.776,3
17/03/2016,0,-24.16,11.3,10.5,-23101.632,3
18/03/2016,0,-24.13,11.6,11.9,-22983.264,3
19/03/2016,0,-24.21,10.8,10.6,-24634.368,2.9
20/03/2016,0,-24.26,11.2,10.9,-23647.68,2.9
21/03/2016,0,-24.18,14.2,13.7,-23130.144,2.9
22/03/2016,0,-24.09,13.1,13.8,-22745.664,2.9
23/03/2016,3.4,-24.03,8.7,8.6,-21941.28,2.9
24/03/2016,0,-24.13,10.1,9.3,-22678.272,3
25/03/2016,0,-24.26,9.2,8.9,-23981.184,2.9
26/03/2016,0,-24.25,11.8,11.2,-25920,2.9
27/03/2016,0,-24.23,11.4,11,-22654.944,2.9
28/03/2016,0.4,-24.14,12.3,11.9,-21049.632,2.9
29/03/2016,0,-24.12,14.3,13.8,-22892.544,2.9
30/03/2016,0,-24.14,14.7,13.9,-23456.736,2.9
31/03/2016,0,-24.13,16.1,15.5,-23404.032,2.9
1/4/2016,0,-24.13,16.3,15.2,-23775.552,2.9
2/4/2016,0,-24.16,14.9,14.8,-25361.856,2.8
3/4/2016,0,-24.15,15.2,14.8,-23270.112,2.8
4/4/2016,0,-24.15,17.4,16.7,-24371.712,2.7
5/4/2016,0,-24.17,17.2,16.3,-25103.52,2.8
6/4/2016,0,-24.21,18.1,17.6,-26025.408,2.7
7/4/2016,0,-24.18,18.4,18,-26317.44,2.6
8/4/2016,14.2,-24.18,14.7,14.5,-24478.848,2.8
9/4/2016,1.2,-24.13,12.6,12.3,-24159.168,2.8
10/4/2016,0.2,-24.16,13.9,13.6,-23766.912,2.8
11/4/2016,0,-24.21,14.9,14.2,-23929.344,2.7
12/4/2016,0,-24.23,16.2,15.8,-25016.256,2.7
13/04/2016,0,-24.19,18.2,17.7,-24513.408,2.7
14/04/2016,0,-24.22,16.9,16.3,-25232.256,2.7
15/04/2016,0,-24.3,15.1,14.5,-26872.992,2.7
16/04/2016,0,-24.35,16,15.7,-27895.968,2.7
17/04/2016,0,-24.38,19.5,18.8,-27092.448,2.7
18/04/2016,0,-24.39,18.1,17.2,-27082.08,2.7
19/04/2016,0.4,-24.42,13,12.4,-26749.44,2.7
20/04/2016,0,-24.43,14.8,14.6,-26711.424,2.7
21/04/2016,0,-24.45,15.8,16.6,-26703.648,2.7
22/04/2016,0,-24.4,17.5,17.3,-26733.024,2.7
23/04/2016,22.6,-24.35,13.7,13.4,-26140.32,2.9
24/04/2016,34.6,-24.16,12.3,12.1,-21556.8,3.1
25/04/2016,2.8,-24.23,9.1,8.8,-23101.632,3.2
26/04/2016,0,-24.22,10.5,10.1,-23477.472,3.1
27/04/2016,0,-24.24,15.1,14.9,-24341.472,3
28/04/2016,13.2,-24.24,13.6,13.2,-22946.112,3
29/04/2016,0,-24.42,15.2,14.9,-25824.96,3
30/04/2016,6.6,-24.38,14.4,14.5,-26776.224,2.9
1/5/2016,16.6,-24.27,13.7,13.5,-23069.664,3
2/5/2016,9,-24.23,13.7,13.5,-23883.552,3.3
3/5/2016,0,-24.19,16.9,16.6,-22044.96,3.2
4/5/2016,0.6,-24.25,16.3,15.6,-24876.288,3.1
5/5/2016,0,-24.28,14.7,14.3,-23891.328,3
6/5/2016,0,-24.29,16.5,16.2,-26923.104,3
7/5/2016,0,-24.29,16.4,16.3,-26207.712,2.9
8/5/2016,0,-24.23,17.3,16.8,-24172.992,2.9
9/5/2016,0,-24.24,18.7,18.1,-24539.328,2.9
10/5/2016,0,-24.22,20.6,20.1,-25329.024,2.9
11/5/2016,0.4,-24.18,17.7,17.7,-24149.664,2.9
12/5/2016,0.6,-24.24,16.8,16.6,-29498.688,2.9
13/05/2016,0,-24.21,17,16.9,-24782.112,2.8
14/05/2016,25.4,-24.21,16.1,16.2,-25198.56,3.3
15/05/2016,14.6,-24.2,15.4,15,-23445.504,3.1
16/05/2016,4.8,-24.2,14.5,14.3,-24072.768,3.2
17/05/2016,2.8,-24.19,15.3,14.9,-23144.832,3
18/05/2016,0,-24.21,15.8,15.5,-26102.304,3
19/05/2016,19.2,-24.14,14.5,14,-23146.56,3
20/05/2016,3.8,-24.1,13.3,13,-24134.112,3.4
21/05/2016,0,-24.2,18,17.2,-25637.472,3.3
22/05/2016,0,-24.15,19.4,19.5,-25014.528,3.1
23/05/2016,7.2,-24.11,15.9,15.4,-23860.224,3.1
24/05/2016,0.8,-24.05,15.6,15.4,-24290.496,3.2
25/05/2016,0,-24.1,17.4,16.9,-24379.488,3.1
26/05/2016,0,-24.06,19.7,19.2,-22192.704,3
27/05/2016,0,-24.02,22,21.5,-23080.896,3
28/05/2016,0,-24.03,22.8,22.6,-24400.224,2.9
29/05/2016,2.4,-23.93,20.9,20.4,-20532.096,2.9
30/05/2016,9.8,-23.88,19.3,19.1,-20815.488,2.9
31/05/2016,0,-23.88,18.2,17.7,-19660.32,2.9
1/6/2016,1.2,-23.85,17.6,17.1,-19959.264,2.9
2/6/2016,16.2,-23.69,16,15.7,-16790.112,2.9
3/6/2016,11,-23.67,17.5,17.4,-18918.144,2.9
4/6/2016,0,-23.73,19.2,19.1,-20729.952,2.9
5/6/2016,0,-23.71,19.5,19.2,-19623.168,2.8
6/6/2016,3.6,-23.73,19,18.7,-20519.136,2.8
7/6/2016,0.2,-23.78,20.6,20.6,-22840.704,2.8
8/6/2016,0,-23.78,20.9,20.9,-23584.608,2.8
9/6/2016,8.6,-23.75,19.2,18.7,-23110.272,2.9
10/6/2016,0,-23.69,20.6,20.3,-23361.696,3
11/6/2016,0,-23.71,21.3,20.9,-24072.768,2.9
12/6/2016,11.6,-23.66,19.3,18.4,-20894.976,3.4
13/06/2016,0,-23.6,20.6,20.2,-22103.712,3.3
14/06/2016,1.4,-23.63,20.3,18.8,-21203.424,3.1
15/06/2016,0,-23.65,22.1,21.6,-23534.496,3.2
16/06/2016,0.2,-23.66,22.8,22.3,-23329.728,3
17/06/2016,1.2,-23.74,22.3,21.7,-24148.8,3
18/06/2016,0,-23.75,21.1,20.3,-24529.824,2.9
19/06/2016,1.8,-23.72,18.3,17.5,-23357.376,2.9
20/06/2016,8.2,-23.55,16.7,16.5,-20330.784,3
21/06/2016,0.2,-23.55,20.2,19.9,-22545.216,3.1
22/06/2016,0,-23.59,23.5,23.5,-23913.792,2.9
23/06/2016,0,-23.61,26,25.5,-25779.168,2.9
24/06/2016,0,-23.63,27.8,27.2,-25529.472,2.9
25/06/2016,0,-23.7,26.7,26.4,-27979.776,2.8
26/06/2016,0,-23.69,26.6,25.7,-24662.016,2.8
27/06/2016,0.6,-23.66,25.2,24.2,-24236.928,2.8
28/06/2016,0,-23.68,24.4,23.6,-22866.624,2.8
29/06/2016,0,-23.78,24.5,23.6,-24490.08,2.7
30/06/2016,0,-23.82,26.6,25.8,-26758.944,2.7
1/7/2016,0,-23.89,26.5,25.5,-26447.04,2.7
2/7/2016,0,-23.91,27.2,26.5,-26339.904,2.7
3/7/2016,0,-23.96,26.8,25.6,-26972.352,2.7
4/7/2016,0,-23.95,26.1,25.4,-25507.872,2.7
5/7/2016,0,-24.01,27.1,26.9,-27380.16,2.6
6/7/2016,0,-24.05,26.7,25.8,-26682.048,2.6
7/7/2016,0,-24.04,27.5,26.7,-26156.736,2.6
8/7/2016,0,-24.1,28.2,27.5,-25761.024,2.6
9/7/2016,0,-24.11,27.5,26.5,-26469.504,2.6
10/7/2016,0,-24.12,28.3,27.7,-24919.488,2.6
11/7/2016,0,-24.11,29.6,28.7,-26072.064,2.5
12/7/2016,0,-24.18,29.4,28.6,-27704.16,2.5
13/07/2016,11,-24.15,27.3,26.5,-26287.2,2.5
14/07/2016,0,-24.17,23.3,22.4,-24495.264,2.6
15/07/2016,20,-23.96,17.4,17,-19222.272,2.7
16/07/2016,0,-23.92,19.1,18.7,-20208.096,2.7
17/07/2016,0,-23.93,21.2,20.8,-22654.944,2.6
18/07/2016,0,-23.94,24.1,23.3,-23913.792,2.5
19/07/2016,0,-24,25.4,24.7,-23847.264,2.5
20/07/2016,0,-24.08,27.3,26.4,-26588.736,2.5
21/07/2016,0,-24.16,27.1,26.1,-26600.832,2.4
22/07/2016,0,-24.23,27,26.2,-27300.672,2.4
23/07/2016,0.2,-24.26,24.3,23.5,-24916.032,2.4
24/07/2016,55.4,-24.04,23.5,23.1,-19227.456,2.5
25/07/2016,0.2,-23.9,24,23.5,-19872.864,2.6
26/07/2016,0,-23.95,25.8,25.2,-23193.216,2.5
27/07/2016,0.2,-23.98,25.9,25.2,-23958.72,2.4
28/07/2016,0,-23.99,26.2,25.5,-24970.464,2.4
29/07/2016,0,-24.14,26.6,25.6,-31712.256,2.3
30/07/2016,0,-24.39,28.2,27.1,-34611.84,2.3
31/07/2016,0,-24.47,27.9,27.1,-30549.312,2.3
1/8/2016,9,-24.46,24.4,22.8,-30165.696,2.3
2/8/2016,0.2,-24.39,24.4,24.1,-28907.712,2.5
3/8/2016,0,-24.38,25.4,24.9,-28811.808,2.4
4/8/2016,0,-24.41,27.2,26.5,-30240.864,2.3
5/8/2016,13.2,-24.44,24.6,23.4,-30081.024,2.3
6/8/2016,41.6,-24.4,18.9,18.9,-25850.88,2.7
7/8/2016,0,-24.33,23.2,22.7,-23064.48,2.6
8/8/2016,0,-24.37,23.9,23.2,-26625.024,2.4
9/8/2016,0,-24.34,23.5,22.9,-26353.728,2.4
10/8/2016,0,-24.39,23.3,22.3,-28794.528,2.3
11/8/2016,0,-24.39,20.1,19.6,-24994.656,2.6
12/8/2016,0,-24.49,20.1,19.4,-28614.816,2.5
13/08/2016,0,-24.49,21.5,20.4,-28600.992,2.4
14/08/2016,0,-24.46,22.8,22.4,-26979.264,2.3
15/08/2016,0,-24.4,24.8,24,-24865.92,2.2
16/08/2016,0,-24.41,25.2,24.6,-28380.672,2.2
17/08/2016,0,-24.51,24,23.3,-29685.312,2.2
18/08/2016,0,-24.5,24.6,24,-29420.064,2.2
19/08/2016,0,-24.56,24.9,24.1,-29211.84,2.2
20/08/2016,0,-24.54,26.7,26.1,-28790.208,2.2
21/08/2016,0,-24.58,27,26.4,-29030.4,2.2
22/08/2016,0,-24.67,23.4,22.7,-29293.056,2.2
23/08/2016,0,-24.67,22.8,22.6,-28276.128,2.2
24/08/2016,0,-24.69,24.3,23.8,-30776.544,2.2
25/08/2016,0,-24.65,24.8,24,-28656.288,2.2
26/08/2016,0,-24.61,24.9,25.5,-29871.936,2.3
27/08/2016,0,-24.63,26,25.4,-31083.264,2.3
28/08/2016,0,-24.59,25.7,25.1,-29384.64,2.3
29/08/2016,0,-24.52,24.9,24,-28172.448,2.3
30/08/2016,2.8,-24.55,24.1,23.7,-29706.912,2.4
31/08/2016,16,-24.39,20.9,20.9,-23490.432,2.5
1/9/2016,0.2,-24.41,22.5,22.5,-24803.712,2.6
2/9/2016,0,-24.42,23.8,23.4,-25786.08,2.5
3/9/2016,0,-24.45,24.7,24.2,-27117.504,2.5
4/9/2016,0,-24.44,25.1,24.6,-25221.024,2.5
5/9/2016,1,-24.38,23.2,22.4,-25044.768,2.5
6/9/2016,2.6,-24.43,19.6,19.1,-25704.864,2.5
7/9/2016,0,-24.44,20.6,20.4,-27024.192,2.6
8/9/2016,0,-24.51,23.3,22.4,-29753.568,2.7
9/9/2016,0,-24.61,21.6,21.3,-30457.728,2.6
10/9/2016,0,-24.54,23.8,23.2,-28210.464,2.6
11/9/2016,0,-24.6,22.1,21.9,-28287.36,2.5
12/9/2016,0,-24.58,23.5,23.5,-27467.424,2.5
13/09/2016,0,-24.65,22,21.6,-29638.656,2.5
14/09/2016,0,-24.6,22.7,22.3,-28546.56,2.5
15/09/2016,0.8,-24.6,22,21.4,-27117.504,2.5
16/09/2016,18.4,-24.5,21,20.8,-22827.744,2.5
17/09/2016,0,-24.39,20.7,20.6,-22871.808,2.6
18/09/2016,21.2,-24.41,18.1,16.7,-23076.576,2.9
19/09/2016,0.2,-24.28,16.8,16.5,-19308.672,2.8
20/09/2016,1.2,-24.26,19,18.9,-21850.56,2.6
21/09/2016,0,-24.24,19.2,19,-21519.648,2.6
22/09/2016,0,-24.26,18.4,18.6,-21481.632,2.6
23/09/2016,0,-24.33,16.4,16.2,-23116.32,2.5
24/09/2016,0,-24.29,17.6,17.4,-22180.608,2.5
25/09/2016,0,-24.25,17.2,17.3,-22521.888,2.5
26/09/2016,0,-24.2,16.8,16.9,-21607.776,2.5
27/09/2016,0,-24.28,17.7,17.4,-22565.088,2.5
28/09/2016,0,-24.31,18,17.3,-22753.44,2.5
29/09/2016,0,-24.38,16.7,16.3,-24911.712,2.5
30/09/2016,0,-24.38,18,17.2,-25038.72,2.5
1/10/2016,14.6,-24.34,19.3,18.9,-24675.84,2.5
2/10/2016,26.8,-24.25,19.7,19.4,-22722.336,2.7
3/10/2016,0,-24.26,19.4,18.9,-22527.936,2.7
4/10/2016,0,-24.29,16.6,17.1,-23116.32,2.6
5/10/2016,0,-24.26,16.8,16,-22757.76,2.5
6/10/2016,10,-24.23,13.3,12.9,-22053.6,2.6
7/10/2016,7.6,-24.15,13.5,13.3,-22277.376,2.6
8/10/2016,19.2,-24.34,11.9,12,-25041.312,2.6
9/10/2016,0.2,-24.29,13.7,14,-24257.664,2.7
10/10/2016,10.8,-24.21,12.4,12.6,-22797.504,2.7
11/10/2016,8.2,-24.13,9.7,10.1,-22908.096,2.7
12/10/2016,0.2,-24.25,10.3,10.1,-24882.336,2.6
13/10/2016,9.6,-24.29,8.9,9,-24350.112,2.7
14/10/2016,12.8,-24.25,16.2,16.5,-25404.192,2.7
15/10/2016,1,-24.3,17.7,17.5,-25492.32,2.8
16/10/2016,0.2,-24.35,16.2,16.5,-24390.72,2.7
17/10/2016,0,-24.36,15.9,15.5,-23982.912,2.7
18/10/2016,0,-24.25,15.6,15.3,-22575.456,2.7
19/10/2016,0,-24.2,16.3,16.3,-24064.128,2.7
20/10/2016,0,-24.16,16.2,15.7,-24344.928,2.6
21/10/2016,9,-24.16,14,13.9,-24455.52,2.6
22/10/2016,0.2,-24.17,11.6,11.2,-24594.624,2.6
23/10/2016,0,-24.11,14.4,14.2,-23330.592,2.6
24/10/2016,0,-24.18,18.1,17.6,-24830.496,2.6
25/10/2016,0,-24.17,18.5,18.6,-24687.072,2.6
26/10/2016,12.4,-24.23,19.6,19.4,-27277.344,2.7
27/10/2016,8.6,-24.26,16.1,15.8,-26448.768,3.1
28/10/2016,0,-24.25,13.3,13.3,-25028.352,2.9
29/10/2016,0,-24.19,14.5,14.3,-25206.336,2.8
30/10/2016,0,-24.14,13.6,13.8,-24086.592,2.8
31/10/2016,0,-24.18,12,12.7,-26466.912,2.7
1/11/2016,0,-24.22,11.1,10.9,-26339.04,2.7
2/11/2016,0,-24.13,14.5,14.5,-25526.016,2.7
3/11/2016,0,-24.16,16.4,16.4,-27245.376,2.7
4/11/2016,0,-24.19,15.1,15.4,-26313.12,2.7
5/11/2016,3.6,-24.1,17,16.6,-25753.248,2.7
6/11/2016,7.4,-24.1,17.8,17.6,-27486.432,2.8
7/11/2016,0,-24.14,12.3,11.4,-25429.248,2.9
8/11/2016,3,-24.03,10.4,10.3,-24159.168,2.8
9/11/2016,0.2,-24.12,8.4,8.6,-25773.12,2.8
10/11/2016,1.4,-24.05,10.1,9.9,-24188.544,2.7
11/11/2016,29.6,-24.05,9.4,9.1,-23783.328,3
12/11/2016,2.4,-24.05,6.4,6.1,-23841.216,3.1
13/11/2016,0.2,-24.1,4.6,4.8,-24310.368,3
14/11/2016,0,-24.09,8.2,8.3,-24902.208,2.9
15/11/2016,0,-24.12,7.3,8.2,-25480.224,2.8
16/11/2016,0,-24.07,5.2,5.5,-24572.16,2.8
17/11/2016,2.8,-24,7.1,7.3,-25069.824,2.8
18/11/2016,0.4,-23.95,13.7,13.4,-24553.152,3
19/11/2016,23.6,-23.85,14.1,13.8,-22857.12,3.3
20/11/2016,0.2,-23.84,14.2,14.1,-23580.288,3.4
21/11/2016,0.2,-23.96,13.4,13.2,-25122.528,3.1
22/11/2016,0,-23.95,11.4,11.5,-24743.232,3
23/11/2016,0.2,-23.92,10.4,11,-23631.264,2.9
24/11/2016,0,-23.84,11.1,11.4,-23171.616,2.9
25/11/2016,7.6,-23.73,12.7,12.6,-23704.704,2.9
26/11/2016,0,-23.85,11,11,-24452.064,2.9
27/11/2016,0.2,-23.81,6.7,7.2,-23392.8,2.8
28/11/2016,0.2,-23.8,7.1,7.5,-23041.152,2.8
29/11/2016,0,-23.82,4.7,4.2,-21955.968,2.8
30/11/2016,0,-23.92,4.7,4,-23934.528,2.8
1/12/2016,0,-23.78,2.9,2.9,-22850.208,2.8
2/12/2016,0,-23.78,8,7.6,-23982.912,2.8
3/12/2016,0,-23.69,9.3,9.4,-23436,2.8
4/12/2016,0,-23.71,8.6,9.3,-22157.28,2.8
5/12/2016,0,-23.82,9.4,9.7,-24199.776,2.8
6/12/2016,0,-23.83,5.9,6.3,-24146.208,2.7
7/12/2016,0.2,-23.72,5.6,7.1,-22849.344,2.8
8/12/2016,0.2,-23.73,3.6,4.1,-22823.424,2.7
9/12/2016,0,-23.68,2.7,3.1,-22344.768,2.7
10/12/2016,0.2,-23.66,2.9,3.3,-23191.488,2.7
11/12/2016,0,-23.52,7.3,7.5,-22871.808,2.7
12/12/2016,0,-23.49,9.2,9.2,-23015.232,2.7
13/12/2016,0,-23.82,3.9,4,-26371.008,2.7
14/12/2016,2,-23.74,5,5.3,-24810.624,2.7
15/12/2016,0.4,-23.64,6.6,6.9,-23209.632,2.7
16/12/2016,0,-23.61,5.6,5.1,-23925.024,2.7
17/12/2016,0,-23.71,6.4,6.7,-24560.064,2.7
18/12/2016,0.2,-23.64,1.4,1.8,-23193.216,2.7
19/12/2016,0.4,-23.54,1.5,2.3,-22617.792,2.7
20/12/2016,0.6,-23.47,7,8.5,-23503.392,2.7
21/12/2016,0,-23.57,8.8,11.1,-24765.696,2.7
22/12/2016,0.2,-23.64,3.2,3.9,-24406.272,2.7
23/12/2016,0.2,-23.59,2.4,2.8,-24329.376,2.7
24/12/2016,0.2,-23.61,2.1,2.6,-24923.808,2.7
25/12/2016,0,-23.51,4.4,4.5,-22243.68,2.7
26/12/2016,0.2,-23.4,2,2.2,-20801.664,2.7
27/12/2016,0.2,-23.47,5.2,6.4,-22603.104,2.7
28/12/2016,0,-23.51,4.8,5.2,-24042.528,2.7
29/12/2016,0,-23.54,5,5.5,-24153.12,2.7
30/12/2016,0,-23.51,5,4.6,-23751.36,2.7
31/12/2016,0,-23.52,4.3,4.4,-26078.976,2.7
1/1/2017,0,-23.52,0.5,0.6,-25328.16,2.7
2/1/2017,0.2,-23.51,6.4,6.2,-25900.992,2.7
3/1/2017,6,-23.49,7.9,7.3,-25627.968,2.7
4/1/2017,0,-23.53,3.3,3.6,-25542.432,2.8
5/1/2017,0.6,-23.54,3.6,3.4,-25028.352,2.7
6/1/2017,0,-23.61,-0.5,-0.7,-24898.752,2.7
7/1/2017,0,-23.62,-1.9,-2.1,-25897.536,2.7
8/1/2017,0,-23.65,-2.7,-2.4,-25298.784,2.7
9/1/2017,0,-23.74,2.1,1.8,-27776.736,2.7
10/1/2017,0,-23.76,0,0.6,-29102.976,2.7
11/1/2017,0,-23.87,-0.4,-0.6,-28778.976,2.7
12/1/2017,0.2,-23.87,3.6,3.1,-28467.072,2.7
13/01/2017,52.6,-23.77,7.2,7,-27437.184,3
14/01/2017,0,-23.9,1.1,0.9,-29724.192,3
15/01/2017,0.2,-23.87,2.2,2.3,-27349.056,2.8
16/01/2017,0,-23.78,3.2,2.7,-26055.648,2.8
17/01/2017,0.4,-23.68,3.4,3,-26457.408,2.8
18/01/2017,0.8,-23.68,4.7,4.5,-24946.272,2.8
19/01/2017,0,-23.7,4.8,4.3,-25327.296,2.9
20/01/2017,0,-23.75,2.9,4.5,-27470.88,2.9
21/01/2017,0,-23.75,2.8,5.5,-28312.416,2.9
22/01/2017,0,-23.7,4.2,7.3,-27400.032,2.9
23/01/2017,0.2,-23.68,6.7,8.4,-27784.512,2.9
24/01/2017,0,-23.59,8.8,8.5,-25087.104,2.9
25/01/2017,0,-23.58,5.5,6,-25166.592,2.9
26/01/2017,0,-23.64,1.9,2.9,-24134.112,2.9
27/01/2017,0,-23.63,1.6,2,-25528.608,2.8
28/01/2017,0,-23.58,1.9,3.1,-24922.08,2.8
29/01/2017,0,-23.59,2,3.1,-25552.8,2.8
30/01/2017,0,-23.58,3.7,3.9,-25526.88,2.8
31/01/2017,0,-23.54,8.8,8.3,-26091.936,2.8
1/2/2017,0.2,-23.58,11,11,-26400.384,2.8
2/2/2017,0,-23.58,12.1,12.2,-26302.752,2.9
3/2/2017,0.8,-23.45,12.5,12.4,-22892.544,2.9
4/2/2017,0.8,-23.46,12,11.6,-24487.488,2.9
5/2/2017,10.2,-23.41,11.3,10.8,-23200.128,2.9
6/2/2017,12.6,-23.38,9.2,9.1,-23912.928,3.3
7/2/2017,0,-23.51,8.6,8.5,-24588.576,3.4
8/2/2017,0,-23.57,6.4,6.6,-26282.88,3.2
9/2/2017,0,-23.57,8.4,7.9,-26542.08,3.1
10/2/2017,0,-23.58,9.3,8.8,-24462.432,3
11/2/2017,0,-23.58,7.9,8.4,-25582.176,3
12/2/2017,0,-23.54,9.2,9.5,-24530.688,3
13/02/2017,0,-23.51,7.6,8.1,-23627.808,2.9
14/02/2017,0,-23.54,6.5,8.2,-24795.936,2.9
15/02/2017,0,-23.58,5.4,5.4,-24915.168,2.9
16/02/2017,0,-23.56,6.1,6,-24640.416,2.8
17/02/2017,1,-23.49,8.3,8.1,-23514.624,2.9
18/02/2017,8.6,-23.43,8.4,8.2,-23822.208,2.9
19/02/2017,0,-23.44,6.4,6.2,-24115.968,2.9
20/02/2017,0,-23.46,5.2,5.1,-24183.36,2.8
21/02/2017,0,-23.43,5.7,5.4,-23512.896,2.8
22/02/2017,0,-23.38,8.2,8,-23273.568,2.8
23/02/2017,0,-23.32,11.6,11.2,-22962.528,2.8
24/02/2017,5.4,-23.38,12,11.9,-24071.904,2.8
25/02/2017,2.8,-23.43,9.1,8.7,-24759.648,3.2
26/02/2017,0,-23.5,8.5,9.6,-26001.216,3.1
27/02/2017,0,-23.46,9.6,9.3,-24648.192,3
28/02/2017,1,-23.35,10.9,10.5,-22861.44,2.9
1/3/2017,9,-23.4,11.1,10.8,-23297.76,3.1
2/3/2017,0,-23.38,10.3,10.3,-24103.872,3
3/3/2017,0,-23.4,12.6,12.3,-23619.168,3
4/3/2017,6,-23.4,10.1,9.8,-24894.432,2.9
5/3/2017,9.2,-23.37,9.2,9.1,-22136.544,3.1
6/3/2017,21.4,-23.28,10.5,10.2,-22673.088,3.3
7/3/2017,16.6,-23.31,8.8,8.7,-23701.248,4
8/3/2017,0,-23.45,10.5,9.9,-25543.296,3.6
9/3/2017,0,-23.47,10.6,10.1,-25085.376,3.2
10/3/2017,0,-23.42,10.4,10.3,-25177.824,3.1
11/3/2017,0,-23.44,9.9,9.6,-23486.976,3
12/3/2017,0,-23.4,9.2,9.4,-25175.232,2.9
13/03/2017,0,-23.42,8.5,8.3,-23883.552,2.9
14/03/2017,0,-23.45,9.3,9.7,-25773.12,2.9
15/03/2017,0,-23.41,10.6,10.5,-23575.104,2.8
